sequence_no,event_type,node_id,lot_id,time_bucket,payload
76852,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026010005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76853,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026010006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76854,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026010007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76855,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026020001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76856,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026020002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76857,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026020003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76858,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026020004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76859,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026020005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76860,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026020006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76861,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026020007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76862,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026030001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76863,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026030002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76864,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026030003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76865,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026030004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76866,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026030005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76867,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026030006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76868,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026030007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76869,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026040001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76870,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026040002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76871,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026040003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76872,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026040004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76873,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026040005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76874,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026040006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76875,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026040007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76876,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026050001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76877,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026050002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76878,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026050003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76879,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026050004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76880,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026050005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76881,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026050006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76882,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026050007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76883,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026060001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76884,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026060002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76885,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026060003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76886,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026060004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76887,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026060005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76888,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026060006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76889,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026060007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76890,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026070001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76891,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026070002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76892,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026070003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76893,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026070004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76894,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026070005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76895,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026070006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76896,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026070007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76897,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026080001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76898,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026080002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76899,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026080003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76900,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026080004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76901,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026080005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76902,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026080006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76903,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026080007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76904,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026090001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76905,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026090002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76906,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026090003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76907,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026090004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76908,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026090005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76909,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026090006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76910,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026090007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76911,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026100001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76912,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026100002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76913,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026100003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76914,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026100004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76915,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026100005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76916,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026100006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76917,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026100007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76918,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026110001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76919,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026110002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76920,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026110003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76921,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026110004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76922,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026110005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76923,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026110006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76924,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026110007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76925,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026120001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76926,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026120002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76927,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026120003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76928,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026120004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76929,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026120005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76930,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026120006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76931,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026120007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76932,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026130001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76933,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026130002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76934,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026130003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76935,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026130004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76936,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026130005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76937,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026130006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76938,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026130007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76939,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026140001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76940,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026140002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76941,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026140003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76942,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026140004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76943,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026140005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76944,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026140006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76945,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026140007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76946,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026150001,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76947,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026150002,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76948,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026150003,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76949,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026150004,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76950,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026150005,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76951,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026150006,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
76952,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2026150007,196,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 730, ""production_size"": 0, ""sales_size"": 0, ""week_no"": 196}"
